datetime,center_x_1,center_y_1,x_axis_length_1,y_axis_length_1,angle_1,center_x_2,center_y_2,x_axis_length_2,y_axis_length_2,angle_2,center_x_3,center_y_3,x_axis_length_3,y_axis_length_3,angle_3
2021-06-20,920.6361694335938,171.80618286132812,71.01069641113281,376.4056091308594,113.34696197509766,592.0596313476562,450.7275085449219,133.62301635742188,153.2965850830078,140.05613708496094,242.20066833496094,548.6144409179688,14.216081619262695,40.612274169921875,175.697998046875
2021-06-23,915.5174560546875,252.38954162597656,215.6326141357422,433.0505676269531,150.83322143554688,237.75582885742188,548.8609619140625,18.353002548217773,44.66023254394531,5.369269371032715,912.163330078125,557.3985595703125,10.587571144104004,24.66435432434082,161.8997344970703
2021-06-25,849.8388061523438,220.06710815429688,188.5126953125,317.13848876953125,165.06507873535156,238.48062133789062,540.098388671875,12.699027061462402,34.93042755126953,150.33251953125,912.0630493164062,555.5731811523438,9.943248748779297,31.236148834228516,164.17584228515625
2021-06-28,900.94384765625,271.3914489746094,273.74798583984375,413.88726806640625,154.56607055664062,240.395751953125,554.5801391601562,16.63893699645996,19.196720123291016,5.653679370880127,1054.0439453125,398.3031921386719,10.825989723205566,24.598344802856445,143.40371704101562
2021-06-30,931.1654052734375,439.84197998046875,183.8862762451172,325.18121337890625,111.35652160644531,1060.9012451171875,395.16729736328125,26.231056213378906,41.32957077026367,68.35083770751953,1016.0488891601562,327.8842468261719,11.957801818847656,82.78286743164062,59.15121078491211
2021-07-03,915.8757934570312,281.5413513183594,255.99588012695312,461.3549499511719,156.25540161132812,1244.95166015625,394.1739196777344,40.33552551269531,67.08560180664062,91.73905181884766,999.2268676757812,348.0095520019531,19.00973892211914,21.320213317871094,96.33111572265625
2021-07-05,844.3287353515625,305.4342956542969,209.85232543945312,420.5359191894531,157.7898406982422,1227.7928466796875,395.02227783203125,22.78505516052246,46.597068786621094,4.458895206451416,1200.1341552734375,432.27545166015625,16.22336769104004,40.41988754272461,78.88090515136719
2021-07-08,542.9471435546875,453.0184631347656,161.40687561035156,431.6041564941406,71.52881622314453,219.4842529296875,550.7340698242188,50.362884521484375,60.03945541381836,16.925556182861328,1109.2957763671875,284.65582275390625,35.812313079833984,51.92667770385742,70.11927032470703
2021-07-10,804.7579956054688,273.65509033203125,298.5037841796875,454.9229736328125,44.25214767456055,220.78567504882812,550.6207885742188,37.37432861328125,52.531063079833984,165.21241760253906,1227.806396484375,380.65924072265625,14.383467674255371,25.60514259338379,118.07130432128906
2021-07-13,1270.853515625,408.0049133300781,59.49797439575195,180.01675415039062,91.54515838623047,918.1871337890625,126.54660034179688,5.342881202697754,23.590566635131836,110.24456024169922,976.1590576171875,585.7557983398438,4.96469783782959,11.943350791931152,52.55545425415039
2021-07-18,919.9772338867188,215.28382873535156,196.1215057373047,369.3163146972656,122.0680160522461,1220.7340087890625,408.68963623046875,49.863224029541016,147.3150634765625,68.73213195800781,1090.513671875,359.36993408203125,22.29950714111328,50.02405548095703,130.9204864501953
2021-07-20,858.1964721679688,271.4789123535156,343.0108947753906,402.8008117675781,27.427000045776367,1249.85595703125,388.62957763671875,30.66553497314453,58.252986907958984,97.8767318725586,673.2845458984375,420.82208251953125,10.414169311523438,52.78071212768555,39.026649475097656
2021-07-23,1072.0906982421875,266.0140075683594,154.97137451171875,248.57095336914062,98.85957336425781,1266.4017333984375,403.471435546875,47.01603317260742,190.4687957763672,92.15514373779297,831.0785522460938,116.8204345703125,5.310041427612305,45.38031768798828,108.37904357910156
2021-07-25,928.484130859375,270.2299499511719,208.96517944335938,435.2146301269531,136.81265258789062,698.6030883789062,404.7459716796875,110.67959594726562,285.2484436035156,55.74113845825195,1005.2233276367188,514.6016845703125,24.54414939880371,63.69304656982422,50.202022552490234
2021-07-28,900.214599609375,236.75985717773438,244.1687774658203,380.4320373535156,124.38311767578125,1240.2572021484375,398.45953369140625,47.68931579589844,67.89387512207031,69.3337173461914,1190.4844970703125,442.56597900390625,16.220306396484375,25.18370246887207,93.76397705078125
2021-07-30,984.8638916015625,337.55584716796875,25.913135528564453,79.37003326416016,126.74372863769531,1232.2655029296875,461.5192565917969,5.876349925994873,13.3236665725708,14.256958961486816,570.5242309570312,371.952880859375,6.514509677886963,10.936448097229004,47.254058837890625
2021-08-02,767.4581909179688,320.70172119140625,325.4718322753906,507.98345947265625,143.9747772216797,986.5693359375,379.6499328613281,19.844982147216797,53.8129768371582,81.24434661865234,1226.04150390625,389.08355712890625,18.278783798217773,28.31536102294922,17.217512130737305
2021-08-04,567.17236328125,413.0842590332031,204.81568908691406,530.554443359375,64.02474975585938,908.1179809570312,152.71580505371094,58.2724494934082,340.9068603515625,111.76055145263672,312.8525390625,540.0744018554688,12.199849128723145,44.70845031738281,63.29967498779297
2021-08-07,851.1375732421875,264.37249755859375,298.51611328125,363.9125061035156,137.85537719726562,1239.98583984375,388.7000427246094,37.49522399902344,41.601409912109375,143.44068908691406,1176.9251708984375,449.3686218261719,20.636219024658203,35.828895568847656,104.51313018798828
2021-08-09,811.4232177734375,311.5350036621094,332.0879211425781,481.8203125,30.503353118896484,1239.5169677734375,391.06524658203125,36.63911056518555,51.66925048828125,86.53016662597656,819.043212890625,412.07977294921875,10.673526763916016,28.173418045043945,73.79322052001953
2021-08-12,174.23089599609375,568.7547607421875,83.17779541015625,156.97293090820312,73.9021224975586,297.1566162109375,524.3225708007812,56.09115219116211,140.0337371826172,100.48783874511719,543.2100830078125,492.10736083984375,26.798320770263672,127.51111602783203,98.9168930053711
2021-08-17,385.0819396972656,467.2699279785156,103.4593276977539,318.95086669921875,73.12956237792969,164.9676055908203,546.4451904296875,90.1853256225586,187.8682098388672,108.34796142578125,659.6035766601562,373.74127197265625,64.42041015625,121.27274322509766,73.3313980102539
2021-08-19,401.7001647949219,517.7042236328125,117.0445785522461,320.85797119140625,96.2154769897461,162.62173461914062,546.9417114257812,95.41441345214844,184.8349609375,106.23065185546875,603.0660400390625,551.3129272460938,71.97765350341797,339.179931640625,35.129581451416016
2021-08-27,161.453857421875,542.151611328125,96.59215545654297,180.349365234375,109.24358367919922,270.0981750488281,519.0728149414062,53.028079986572266,87.99614715576172,125.80323791503906,406.9420166015625,553.745849609375,50.235042572021484,167.51014709472656,96.92195129394531
2021-08-29,876.9374389648438,145.6573486328125,110.73851013183594,274.7320251464844,109.3238754272461,72.58641052246094,525.936767578125,25.687522888183594,51.33759307861328,153.7173614501953,363.86883544921875,400.32318115234375,45.501190185546875,169.38174438476562,84.82596588134766
2021-09-01,797.5154418945312,278.69024658203125,313.3510437011719,432.984375,29.726835250854492,1013.8453369140625,376.5874328613281,133.84523010253906,238.2306671142578,18.403818130493164,1239.5921630859375,387.0633239746094,39.36530685424805,41.5233268737793,34.1984748840332
2021-09-03,734.5958862304688,372.97869873046875,137.69374084472656,280.5018615722656,84.09882354736328,396.7630310058594,476.08465576171875,122.96832275390625,195.3992462158203,134.00071716308594,485.9213562011719,469.2693786621094,67.85102844238281,105.7597427368164,166.9893035888672
2021-09-06,809.1683959960938,411.79052734375,198.5433349609375,423.7508239746094,13.02007007598877,504.5919494628906,547.3818359375,85.64790344238281,226.14169311523438,94.19827270507812,992.444091796875,267.20428466796875,23.752567291259766,120.35371398925781,90.3505859375
2021-09-11,404.7785339355469,461.6590576171875,136.80194091796875,259.0914001464844,76.9410400390625,794.3197631835938,111.28089141845703,61.08757400512695,116.66898345947266,126.93254852294922,999.9943237304688,460.13299560546875,13.737037658691406,53.247684478759766,138.916015625
2021-09-13,784.2645874023438,257.1138000488281,218.67340087890625,425.7242126464844,27.941362380981445,204.60142517089844,553.6268310546875,75.40693664550781,95.02197265625,3.8890085220336914,970.0660400390625,352.9714050292969,50.511863708496094,153.0940399169922,157.23118591308594
2021-09-16,985.9244995117188,321.2389221191406,221.71983337402344,283.2867431640625,148.71693420410156,963.2125854492188,550.7444458007812,70.33030700683594,288.93548583984375,60.06969451904297,227.29660034179688,557.262939453125,26.043373107910156,68.483642578125,31.475770950317383
2021-09-21,1007.9646606445312,538.5581665039062,671.6636352539062,720.7621459960938,19.115795135498047,340.5434875488281,456.45361328125,51.8960075378418,227.1177215576172,62.68672180175781,906.626953125,404.19921875,37.58216857910156,113.38870239257812,139.24700927734375
2021-09-23,387.48553466796875,452.4569091796875,96.22456359863281,353.87860107421875,65.74517059326172,134.50340270996094,560.2254028320312,42.59794998168945,177.63450622558594,121.71619415283203,842.2243041992188,323.9254150390625,17.85108757019043,74.29887390136719,94.21015167236328
2021-09-26,587.272705078125,467.0324401855469,169.07144165039062,360.2372741699219,62.79128646850586,979.9095458984375,176.57611083984375,57.860897064208984,322.0250549316406,106.24755859375,206.60494995117188,567.4201049804688,36.19746398925781,92.36995697021484,22.35628318786621
2021-09-28,334.1134033203125,467.5137939453125,93.71159362792969,245.73582458496094,59.546051025390625,152.5053253173828,553.7548217773438,75.94834899902344,136.65093994140625,125.06014251708984,847.0755004882812,355.8658447265625,33.84459686279297,98.67534637451172,89.71354675292969
2021-10-03,949.4758911132812,557.183837890625,60.10640335083008,76.85816192626953,72.43057250976562,74.87736511230469,524.9533081054688,37.935420989990234,71.6112060546875,113.94578552246094,190.9129180908203,514.9512939453125,12.578746795654297,67.2674331665039,84.2405776977539
2021-10-06,393.4317321777344,487.74249267578125,114.90669250488281,237.10231018066406,92.5495834350586,765.763427734375,242.7139892578125,108.86796569824219,241.4483184814453,55.906494140625,875.7371215820312,460.0693664550781,37.073604583740234,76.79786682128906,138.96559143066406
2021-10-11,267.3346862792969,506.09515380859375,65.5162353515625,93.18852996826172,173.11541748046875,777.9830932617188,106.97891235351562,37.130516052246094,90.5976791381836,140.88003540039062,76.44830322265625,524.5859985351562,29.49180793762207,51.77838134765625,142.18353271484375
2021-10-13,701.9710693359375,357.084228515625,119.79078674316406,232.67208862304688,55.18546676635742,215.33030700683594,541.7059326171875,37.866153717041016,79.54853820800781,154.88832092285156,16.76317596435547,750.6044311523438,22.89649772644043,30.30497169494629,37.11719512939453
2021-10-16,191.4477081298828,585.2059326171875,34.379493713378906,56.19780731201172,129.85964965820312,431.2922668457031,559.6689453125,12.978331565856934,74.78477478027344,122.74430847167969,152.11065673828125,555.5149536132812,8.447484016418457,28.45114517211914,91.87650299072266
2021-10-18,818.0782470703125,125.4409408569336,91.9475326538086,168.9499053955078,136.35040283203125,741.0895385742188,314.8106384277344,21.44647789001465,68.35602569580078,71.17742156982422,1225.75244140625,387.37652587890625,22.080585479736328,28.85320281982422,27.993009567260742
2021-10-21,577.3906860351562,421.4693298339844,144.67938232421875,353.3078308105469,63.027164459228516,139.28695678710938,530.0588989257812,83.71207427978516,183.56509399414062,123.46112060546875,371.9057922363281,497.8464660644531,14.18330192565918,32.23212814331055,53.155662536621094
2021-10-23,688.704345703125,393.23681640625,149.5391845703125,420.1922912597656,49.493717193603516,1269.905029296875,79.58843994140625,205.47366333007812,650.19384765625,0.0,395.0300598144531,502.59295654296875,55.76897430419922,160.08364868164062,69.95844268798828
2021-10-31,448.3684387207031,414.8632507324219,53.96293640136719,310.2988586425781,72.0446548461914,787.4869384765625,117.37318420410156,41.854068756103516,108.79903411865234,137.26039123535156,1253.2418212890625,397.26043701171875,33.89536666870117,100.7891845703125,94.6474838256836
2021-11-02,1043.9461669921875,237.73606872558594,130.6165313720703,336.13128662109375,112.18694305419922,1167.93798828125,433.3044128417969,76.79261016845703,135.0910186767578,156.99693298339844,1299.962158203125,405.72772216796875,44.89435958862305,136.21470642089844,94.35881805419922
2021-11-05,709.056396484375,522.046630859375,196.09727478027344,557.60693359375,89.4505386352539,943.0595092773438,151.89170837402344,19.514677047729492,70.33543395996094,131.6433563232422,253.9302215576172,533.1094970703125,8.002273559570312,60.12795639038086,131.19741821289062
2021-11-07,398.83544921875,513.9282836914062,140.01759338378906,365.1367492675781,94.84506225585938,737.6017456054688,338.6274108886719,37.39137268066406,91.48667907714844,115.94083404541016,769.2997436523438,410.9947509765625,20.791244506835938,66.0599136352539,130.72607421875
2021-11-15,292.3548583984375,522.5360107421875,177.0320587158203,390.45904541015625,95.95447540283203,842.9434814453125,447.5852966308594,35.37218475341797,103.76819610595703,136.3299560546875,918.2229614257812,561.3838500976562,11.449633598327637,42.929752349853516,157.05612182617188
2021-11-17,423.0353698730469,521.390380859375,116.31169891357422,329.4383850097656,93.79725646972656,173.5502166748047,561.6104125976562,82.729248046875,130.33775329589844,93.18290710449219,951.9089965820312,640.3635864257812,19.703914642333984,61.41637420654297,160.7257080078125
2021-11-30,395.9006042480469,466.1208801269531,254.02972412109375,568.0768432617188,80.61273193359375,794.6456909179688,342.6288757324219,73.77932739257812,438.1847839355469,47.314727783203125,936.8310546875,358.5113220214844,17.613733291625977,35.032108306884766,34.72352600097656
2021-12-07,230.69728088378906,259.4976806640625,351.43865966796875,460.5242614746094,165.29571533203125,784.2879638671875,570.7409057617188,199.07376098632812,236.9709014892578,140.8795166015625,365.8252258300781,621.240234375,163.0207977294922,188.42286682128906,40.086639404296875
2021-12-10,406.27801513671875,493.46649169921875,183.604248046875,576.45654296875,82.15290832519531,544.9605712890625,161.02015686035156,32.00357437133789,71.89509582519531,19.67288589477539,994.865966796875,158.3722686767578,30.31438446044922,53.03416442871094,53.604522705078125
2021-12-22,630.9673461914062,471.2388916015625,152.03709411621094,599.4799194335938,77.61481475830078,983.9739990234375,342.9034423828125,89.6463851928711,201.71295166015625,110.89865112304688,170.85504150390625,546.0810546875,90.14988708496094,189.73748779296875,107.32759857177734
2021-12-30,539.6580810546875,496.7752990722656,356.97186279296875,830.9588012695312,99.32086181640625,885.1828002929688,134.19972229003906,31.778932571411133,129.45022583007812,105.65765380859375,759.4873657226562,362.1054992675781,11.473503112792969,18.78343963623047,119.10962677001953
2023-01-04,774.5682983398438,464.11956787109375,291.6097717285156,653.5783081054688,73.51021575927734,1146.9881591796875,312.3677673339844,57.650665283203125,146.20217895507812,48.961891174316406,876.4708862304688,140.2229766845703,36.524986267089844,106.53075408935547,119.65621185302734
2023-01-09,646.5040283203125,420.3218688964844,278.5892639160156,730.667724609375,82.89542388916016,1291.5897216796875,435.2309265136719,10.093278884887695,45.8880729675293,78.67433166503906,281.13299560546875,427.7358093261719,16.663976669311523,27.203815460205078,149.1287384033203
2023-01-11,863.5243530273438,387.23992919921875,464.27630615234375,597.6333618164062,20.470767974853516,490.6446838378906,588.9392700195312,19.48113250732422,33.3398551940918,86.83323669433594,281.1487121582031,430.134521484375,16.615612030029297,24.192134857177734,140.4452362060547
2023-01-14,906.8934326171875,383.71771240234375,466.8698425292969,570.5671997070312,66.74362182617188,1298.10693359375,398.98907470703125,30.712812423706055,65.59487915039062,103.23831176757812,189.7052764892578,579.0776977539062,23.601634979248047,54.28850555419922,165.8717803955078
2023-01-16,624.0360717773438,339.10894775390625,325.2825622558594,731.7760620117188,57.74248123168945,279.8729248046875,429.2687072753906,16.362089157104492,23.39139175415039,139.75814819335938,797.798828125,427.5007019042969,13.7001371383667,35.4712028503418,133.86119079589844
2023-01-21,554.4642944335938,430.0915222167969,238.876953125,638.93701171875,65.24220275878906,795.8512573242188,105.8314437866211,52.863162994384766,116.99290466308594,113.38086700439453,280.8729248046875,430.2687072753906,16.362089157104492,23.39139175415039,139.75814819335938
2023-01-24,438.8253479003906,484.5771484375,185.7711944580078,363.6541442871094,85.67098236083984,718.6536865234375,190.9736785888672,156.40103149414062,366.0483093261719,79.28592681884766,612.0223999023438,356.0668640136719,6.173607349395752,76.38359832763672,64.25947570800781
2023-01-29,784.7200927734375,317.83123779296875,351.1531677246094,764.4785766601562,65.51557159423828,1116.158935546875,357.69720458984375,50.670570373535156,91.46495056152344,91.5035171508789,269.2718505859375,496.5326843261719,61.02236557006836,86.31121063232422,31.59260368347168
2023-01-31,489.0437316894531,478.17364501953125,167.58526611328125,474.57366943359375,80.34322357177734,950.9434814453125,610.4172973632812,34.504981994628906,95.95782470703125,175.5467987060547,665.612060546875,333.798828125,28.061494827270508,40.0055046081543,41.371273040771484
2023-02-05,498.3343811035156,470.7854309082031,197.31991577148438,467.6590576171875,78.74894714355469,869.0885009765625,488.955322265625,28.493534088134766,63.40520095825195,135.50881958007812,918.3466796875,561.3049926757812,15.079768180847168,39.975013732910156,164.04031372070312
2023-02-25,889.8050537109375,311.601318359375,422.5738525390625,545.2831420898438,67.4851303100586,1248.552734375,392.8238525390625,39.67501449584961,61.8250846862793,86.02484893798828,281.5299987792969,430.149169921875,16.80701446533203,25.481969833374023,135.96096801757812
2023-02-28,742.106689453125,326.5491638183594,387.6331787109375,679.017333984375,64.66790008544922,1096.240478515625,350.0367736816406,17.934202194213867,42.638301849365234,145.168701171875,279.5015563964844,427.8487854003906,17.442548751831055,28.845407485961914,143.5145721435547
2023-03-02,614.9152221679688,326.90191650390625,291.3979797363281,755.5333862304688,57.50453567504883,281.1416931152344,431.486572265625,17.012863159179688,25.69025993347168,143.43138122558594,1278.1370849609375,557.2571411132812,13.12557601928711,26.108932495117188,167.84451293945312
2023-03-05,996.187255859375,316.9877624511719,298.1546936035156,638.6937255859375,112.11217498779297,666.798583984375,367.385986328125,14.06368350982666,78.83649444580078,77.29554748535156,282.7005615234375,428.2714538574219,21.299314498901367,30.078275680541992,109.20526123046875
